Sentence;Expected Annotations;Predicted Annotations;Precision;Recall;F1 Score
Artemis advancing right, wearing a short chiton and boot, holding patera in outstretched right hand and torch in left arm. Border of dots.;[('Artemis', 'PERSON', 'wearing', 'chiton', 'OBJECT'), ('Artemis', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Artemis', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Artemis', 'PERSON', 'holding', 'torch', 'OBJECT')];[('Artemis', 'PERSON', 'wearing', 'chiton', 'OBJECT'), ('Artemis', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Artemis', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Artemis', 'PERSON', 'holding', 'torch', 'OBJECT')];1.0;1.0;1.0
Athena receiving agonistic crown.;[('Athena', 'PERSON', 'receiving', 'agonistic crown', 'OBJECT')];[('Athena', 'PERSON', 'receiving', 'agonistic crown', 'OBJECT')];1.0;1.0;1.0
Nude Apollo standing facing, head right, holding laurel branch in right hand andresting_on left on tripod with serpent coiling. Ground line. Border of dots.;[('Apollo', 'PERSON', 'holding', 'laurel branch', 'OBJECT'), ('Apollo', 'PERSON', 'resting_on', 'tripod', 'OBJECT')];[('Apollo', 'PERSON', 'holding', 'laurel branch', 'OBJECT'), ('Apollo', 'PERSON', 'resting_on', 'tripod', 'OBJECT')];1.0;1.0;1.0
Nude Hermes seated_on left on rock, wearing petasus, holding caduceus in right handresting_on on his right raised knee, and purse in leftresting_on on the rock behind him. Ground line.;[('Hermes', 'PERSON', 'resting_on', 'rock', 'OBJECT'), ('Hermes', 'PERSON', 'wearing', 'petasus', 'OBJECT'), ('Hermes', 'PERSON', 'holding', 'caduceus', 'OBJECT'), ('Hermes', 'PERSON', 'resting_on', 'rock', 'OBJECT')];[('Hermes', 'PERSON', 'resting_on', 'rock', 'OBJECT'), ('Hermes', 'PERSON', 'wearing', 'petasus', 'OBJECT'), ('Hermes', 'PERSON', 'holding', 'caduceus', 'OBJECT'), ('Hermes', 'PERSON', 'resting_on', 'knee', 'OBJECT'), ('Hermes', 'PERSON', 'holding', 'purse', 'OBJECT'), ('Hermes', 'PERSON', 'resting_on', 'rock', 'OBJECT')];0.6;1.0;0.7499999999999999
Veil Demeter standing facing, head left, holding two corn and poppy in raised right hand and short lighted torch in left arm. Ground line. Border of dots.;[('Demeter', 'PERSON', 'holding', 'corn', 'PLANT'), ('Demeter', 'PERSON', 'holding', 'poppy', 'PLANT'), ('Demeter', 'PERSON', 'holding', 'torch', 'OBJECT')];[('Demeter', 'PERSON', 'holding', 'corn', 'PLANT'), ('Demeter', 'PERSON', 'holding', 'poppy', 'PLANT'), ('Demeter', 'PERSON', 'holding', 'torch', 'OBJECT')];1.0;1.0;1.0
"Wing Nemesis Aequitas standing facing, head left, holding scales in right hand and cubit role in left arm; at her foot, wheel.";[('Nemesis', 'PERSON', 'holding', 'scales', 'OBJECT'), ('Nemesis', 'PERSON', 'holding', 'cubit role', 'OBJECT')];[('Nemesis', 'PERSON', 'holding', 'scales', 'OBJECT'), ('Nemesis', 'PERSON', 'holding', 'cubit role', 'OBJECT')];1.0;1.0;1.0
Emperor Caracalla in military attire standing facing, head left, wearing cuirass, fluttering paludamentum and boot, holding patera in outstretched right hand over lighted and garland altar, leftresting_on on scepter. Ground line. Border of dots.;[('Caracalla', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Caracalla', 'PERSON', 'wearing', 'paludamentum', 'OBJECT'), ('Caracalla', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Caracalla', 'PERSON', 'holding', 'patera', 'OBJECT')];[('Caracalla', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Caracalla', 'PERSON', 'wearing', 'paludamentum', 'OBJECT'), ('Caracalla', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Caracalla', 'PERSON', 'holding', 'patera', 'OBJECT')];1.0;1.0;1.0
"Nude Dionysus standing facing, head left, wearing boot, holding cantharus in right hand over a panther seated_on left, pelleted and filleted thyrsus in left arm; at left, star.";[('Dionysus', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Dionysus', 'PERSON', 'holding', 'cantharus', 'OBJECT')];[('Dionysus', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Dionysus', 'PERSON', 'holding', 'cantharus', 'OBJECT')];1.0;1.0;1.0
Zeus holding stone.;[('Zeus', 'PERSON', 'holding', 'stone', 'OBJECT')];[('Zeus', 'PERSON', 'holding', 'stone', 'OBJECT')];1.0;1.0;1.0
Cuirass bust of youthful Diadumenian, right, wearing paludamentum.;[('Diadumenian', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];[('Diadumenian', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];1.0;1.0;1.0
Artemis advancing left, wearing a short chiton and boot, holding torch in each hand. Ground line. Border of dots.;[('Artemis', 'PERSON', 'wearing', 'chiton', 'OBJECT'), ('Artemis', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Artemis', 'PERSON', 'holding', 'torch', 'OBJECT')];[('Artemis', 'PERSON', 'wearing', 'chiton', 'OBJECT'), ('Artemis', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Artemis', 'PERSON', 'holding', 'torch', 'OBJECT')];1.0;1.0;1.0
"Banquet scene; man figure resting_on left on kline and placing his right hand on the left arm of a woman figure seated_on to right on the left edge of the kline which has ornated legs to left and a three-legged table under it to right; in the left background, man standing facing, head right, in short chiton placing his right hand on amphora to left; in the right background, forepart of horse advancing left.";[('figure', 'PERSON', 'resting_on', 'kline', 'OBJECT'), ('figure', 'PERSON', 'seated_on', 'kline', 'OBJECT')];[('figure', 'PERSON', 'seated_on', 'kline', 'OBJECT'), ('figure', 'PERSON', 'seated_on', 'kline', 'OBJECT'), ('figure', 'PERSON', 'seated_on', 'kline', 'OBJECT'), ('figure', 'PERSON', 'seated_on', 'kline', 'OBJECT')];1.0;0.5;0.6666666666666666
Poseidon standing facing, head left, holding fish in outstretched right hand, leftresting_on on trident.;[('Poseidon', 'PERSON', 'holding', 'fish', 'ANIMAL'), ('Poseidon', 'PERSON', 'resting_on', 'trident', 'OBJECT')];[('Poseidon', 'PERSON', 'holding', 'fish', 'ANIMAL'), ('Poseidon', 'PERSON', 'resting_on', 'trident', 'OBJECT')];1.0;1.0;1.0
"Nude Apollo standing facing, head left, holding patera in outstretched right hand over altar and two corn in left hand; at his back, quiver.";[('Apollo', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Apollo', 'PERSON', 'holding', 'corn', 'PLANT')];[('Apollo', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Apollo', 'PERSON', 'holding', 'corn', 'PLANT')];1.0;1.0;1.0
"City goddess and two river-god; in the centre, city goddess standing left, holding patera and scepter; on each side river-god, facing each other.";[('city goddess', 'PERSON', 'holding', 'patera', 'OBJECT'), ('city goddess', 'PERSON', 'holding', 'scepter', 'OBJECT')];[('City goddess', 'PERSON', 'holding', 'patera', 'OBJECT'), ('City goddess', 'PERSON', 'holding', 'scepter', 'OBJECT'), ('city goddess', 'PERSON', 'holding', 'patera', 'OBJECT'), ('city goddess', 'PERSON', 'holding', 'scepter', 'OBJECT')];0.5;1.0;0.6666666666666666
"Veil and tower Cybele throne left, holding patera in outstretched right hand, left armresting_on on tympanon; at her foot, lion lying, left.";[('Cybele', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Cybele', 'PERSON', 'resting_on', 'tympanon', 'OBJECT')];[('Cybele', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Cybele', 'PERSON', 'resting_on', 'tympanon', 'OBJECT')];1.0;1.0;1.0
Bare-headed bust of Antoninus Pius, right, wearing cuirass and paludamentum.;[('Antoninus Pius', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Antoninus Pius', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];[('Antoninus Pius', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Antoninus Pius', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];1.0;1.0;1.0
Wreath bust of Commodus, right, wearing cuirass and paludamentum.;[('Commodus', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Commodus', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];[('Commodus', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Commodus', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];1.0;1.0;1.0
Ares standing left, wearing helmet, holding spear and shield.;[('Ares', 'PERSON', 'wearing', 'helmet', 'OBJECT'), ('Ares', 'PERSON', 'holding', 'spear', 'OBJECT'), ('Ares', 'PERSON', 'holding', 'shield', 'OBJECT')];[('Ares', 'PERSON', 'wearing', 'helmet', 'OBJECT'), ('Ares', 'PERSON', 'holding', 'spear', 'OBJECT'), ('Ares', 'PERSON', 'holding', 'shield', 'OBJECT')];1.0;1.0;1.0
Apolloresting_on on serpent staff.;[('Apollo', 'PERSON', 'resting_on', 'serpent staff', 'OBJECT')];[];0.0;0.0;0.0
Domitianresting_on on serpent staff.;[('Domitian', 'PERSON', 'resting_on', 'serpent staff', 'OBJECT')];[];0.0;0.0;0.0
Wreath bust of Antoninus Pius, right, wearing cuirass and paludamentum. Linear border.;[('Antoninus Pius', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Antoninus Pius', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];[('Antoninus Pius', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Antoninus Pius', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];1.0;1.0;1.0
"Artemis advancing left, wearing long garment and fluttering cloak, holding bow in right hand andholding arrow from quiver at shoulder with left hand; at side, stag standing left, head upwards. Ground line. Border of dots.";[('Artemis', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('Artemis', 'PERSON', 'wearing', 'cloak', 'OBJECT'), ('Artemis', 'PERSON', 'holding', 'bow', 'OBJECT'), ('Artemis', 'PERSON', 'holding', 'arrow', 'OBJECT')];[('Artemis', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('Artemis', 'PERSON', 'wearing', 'cloak', 'OBJECT'), ('Artemis', 'PERSON', 'holding', 'bow', 'OBJECT'), ('Artemis', 'PERSON', 'holding', 'arrow', 'OBJECT')];1.0;1.0;1.0
Tower Cybele seated_on on lion prancing left, holding tympanon and scepter.;[('Cybele', 'PERSON', 'seated_on', 'lion', 'ANIMAL'), ('Cybele', 'PERSON', 'holding', 'tympanon', 'OBJECT'), ('Cybele', 'PERSON', 'holding', 'scepter', 'OBJECT')];[('Cybele', 'PERSON', 'seated_on', 'lion', 'ANIMAL'), ('Cybele', 'PERSON', 'holding', 'tympanon', 'OBJECT'), ('Cybele', 'PERSON', 'holding', 'scepter', 'OBJECT')];1.0;1.0;1.0
Emperor Philippus Arabs seated_on right on horse, wearing cuirass, holding short scepter in right arm.;[('Philippus Arabs', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Philippus Arabs', 'PERSON', 'holding', 'scepter', 'OBJECT')];[];0.0;0.0;0.0
Nude youthful Heracles kneeling right, strangling serpent in each hand.;[('Heracles', 'PERSON', 'grasping', 'serpent', 'ANIMAL')];[];0.0;0.0;0.0
"Prow, right, with naval ram in shape of human head, acrostolium in shape of stag's head; keel ending as boar's head; on hull dolphin swimming right and two portholes; on prow hero Protesilaos standing right, wearing helmet and cuirass, holding spear in right arm, raising left arm.";[('Protesilaos', 'PERSON', 'wearing', 'helmet', 'OBJECT'), ('Protesilaos', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Protesilaos', 'PERSON', 'holding', 'spear', 'OBJECT')];[('Protesilaos', 'PERSON', 'wearing', 'helmet', 'OBJECT'), ('Protesilaos', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Protesilaos', 'PERSON', 'holding', 'spear', 'OBJECT')];1.0;1.0;1.0
Nude Dionysus standing facing, head left, wearing boot, holding cantharus in right hand over a panther seated_on left, head upwards, with raised forepaw, pelleted and filleted thyrsus in left arm. Groundline. Border of dots.;[('Dionysus', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Dionysus', 'PERSON', 'holding', 'cantharus', 'OBJECT'), ('Dionysus', 'PERSON', 'holding', 'thyrsus', 'OBJECT')];[('Dionysus', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Dionysus', 'PERSON', 'holding', 'cantharus', 'OBJECT'), ('Dionysus', 'PERSON', 'holding', 'thyrsus', 'OBJECT')];1.0;1.0;1.0
Nike seated_on on rock.;[('Nike', 'PERSON', 'seated_on', 'rock', 'OBJECT')];[];0.0;0.0;0.0
Veil Demeter standing facing, head left, wearing corn wreath and long garment, holding two corn in lowered right hand and scepter entwined by serpent in left arm.;[('Demeter', 'PERSON', 'wearing', 'corn wreath', 'OBJECT'), ('Demeter', 'PERSON', 'holding', 'corn', 'PLANT'), ('Demeter', 'PERSON', 'holding', 'scepter', 'OBJECT')];[('Demeter', 'PERSON', 'wearing', 'corn wreath', 'OBJECT'), ('Demeter', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('Demeter', 'PERSON', 'holding', 'corn', 'PLANT'), ('Demeter', 'PERSON', 'holding', 'scepter', 'OBJECT')];0.75;1.0;0.8571428571428571
Emperor Commodus in military attire seated_on right on horse, wearing cuirass, fluttering paludamentum and boot, holding transverse spear in right hand.;[('Commodus', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Commodus', 'PERSON', 'wearing', 'paludamentum', 'OBJECT'), ('Commodus', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Commodus', 'PERSON', 'holding', 'spear', 'OBJECT')];[];0.0;0.0;0.0
Rhoemetalces I receiving apple.;[('Rhoemetalces I', 'PERSON', 'receiving', 'apple', 'PLANT')];[('Rhoemetalces I', 'PERSON', 'receiving', 'apple', 'PLANT')];1.0;1.0;1.0
Wreath bust of Antoninus Pius, right, wearing cuirass and paludamentum. Linear border.;[('Antoninus Pius', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Antoninus Pius', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];[('Antoninus Pius', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Antoninus Pius', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];1.0;1.0;1.0
Emperor Caracalla in military attire standing left, wearing cuirass, paludamentum and boot, holding Nike, standing right, and scepter.;[('Caracalla', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Caracalla', 'PERSON', 'wearing', 'paludamentum', 'OBJECT'), ('Caracalla', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Caracalla', 'PERSON', 'holding', 'Nike', 'PERSON')];[('Caracalla', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Caracalla', 'PERSON', 'wearing', 'paludamentum', 'OBJECT'), ('Caracalla', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Caracalla', 'PERSON', 'holding', 'Nike', 'PERSON')];1.0;1.0;1.0
Radiate bust of Gordian, right, wearing cuirass and aegis, seen from front, on cuirass Nike crowning tropaion.;[('Gordian', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Gordian', 'PERSON', 'wearing', 'aegis', 'OBJECT')];[('Gordian', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Gordian', 'PERSON', 'wearing', 'aegis', 'OBJECT')];1.0;1.0;1.0
Dionysus seated_on on prora, left, holding grape and thyrsus.;[('Dionysus', 'PERSON', 'holding', 'grape', 'PLANT'), ('Dionysus', 'PERSON', 'holding', 'thyrsus', 'OBJECT')];[('Dionysus', 'PERSON', 'seated_on', 'prora', 'OBJECT'), ('Dionysus', 'PERSON', 'holding', 'grape', 'PLANT'), ('Dionysus', 'PERSON', 'holding', 'thyrsus', 'OBJECT')];0.6666666666666666;1.0;0.8
Nikeresting_on on water urn.;[('Nike', 'PERSON', 'resting_on', 'water urn', 'OBJECT')];[];0.0;0.0;0.0
"Nude Heracles seated_on left on rock, holding club in outstreched right hand, resting left arm on rock; in front of him, stag standing right.";[('Heracles', 'PERSON', 'seated_on', 'rock', 'OBJECT'), ('Heracles', 'PERSON', 'holding', 'club', 'OBJECT'), ('Heracles', 'PERSON', 'resting_on', 'rock', 'OBJECT')];[('Heracles', 'PERSON', 'resting_on', 'rock', 'OBJECT'), ('Heracles', 'PERSON', 'holding', 'club', 'OBJECT'), ('Heracles', 'PERSON', 'resting_on', 'rock', 'OBJECT')];1.0;0.6666666666666666;0.8
"Two octastyle temple in perspective facing each other; both on crepidoma; above, two prize urn, eachholding two branch. Border of dots.";[('urn', 'OBJECT', 'holding', 'branch', 'OBJECT')];[];0.0;0.0;0.0
"Demeter and Homonoia; inbetween, altar; to left, Demeter standing right, holding corn in left hand, at her foot, cista mystica; to right, Homonoia standing left, wearing kalathos, holding patera and cornucopia.";[('Demeter', 'PERSON', 'holding', 'corn', 'PLANT'), ('Homonoia', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('Homonoia', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Homonoia', 'PERSON', 'holding', 'cornucopia', 'OBJECT')];[('Demeter', 'PERSON', 'holding', 'corn', 'PLANT'), ('Demeter', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('Demeter', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Demeter', 'PERSON', 'holding', 'cornucopia', 'OBJECT'), ('Homonoia', 'PERSON', 'holding', 'corn', 'PLANT'), ('Homonoia', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('Homonoia', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Homonoia', 'PERSON', 'holding', 'cornucopia', 'OBJECT'), ('Demeter', 'PERSON', 'holding', 'corn', 'PLANT'), ('Homonoia', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('Homonoia', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Homonoia', 'PERSON', 'holding', 'cornucopia', 'OBJECT')];0.5;1.0;0.6666666666666666
Cybele seated_on on lion prancing left, wearing kalathos, holding tympanon and scepter.;[('Cybele', 'PERSON', 'seated_on', 'lion', 'ANIMAL'), ('Cybele', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('Cybele', 'PERSON', 'holding', 'tympanon', 'OBJECT'), ('Cybele', 'PERSON', 'holding', 'scepter', 'OBJECT')];[('Cybele', 'PERSON', 'seated_on', 'lion', 'ANIMAL'), ('Cybele', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('Cybele', 'PERSON', 'holding', 'tympanon', 'OBJECT'), ('Cybele', 'PERSON', 'holding', 'scepter', 'OBJECT')];1.0;1.0;1.0
Wreath bust of lightly bearded Commodus, right, wearing cuirass with traces of paludamentum.;[('Commodus', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Commodus', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];[('Commodus', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Commodus', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];1.0;1.0;1.0
Veil Demeter standing facing, head left, wearing long garment, holding two corn in lowered right hand over cista mystica with half-open lid, out of which two serpent creep left, and long torch entwined by serpent in left arm. Ground line.;[('Demeter', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('Demeter', 'PERSON', 'holding', 'corn', 'PLANT')];[('Demeter', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('Demeter', 'PERSON', 'holding', 'corn', 'PLANT')];1.0;1.0;1.0
Wreath head of Antoninus Pius, right, wearing paludamentum.;[('Antoninus Pius', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];[('Antoninus Pius', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];1.0;1.0;1.0
Bearded river-god Hebros resting_on left, holding branch in right hand and cornucopia in left arm, resting left arm on water urn.;[('Hebros', 'PERSON', 'holding', 'branch', 'OBJECT'), ('Hebros', 'PERSON', 'holding', 'cornucopia', 'OBJECT'), ('Hebros', 'PERSON', 'resting_on', 'water urn', 'OBJECT')];[('Hebros', 'PERSON', 'holding', 'branch', 'OBJECT'), ('Hebros', 'PERSON', 'holding', 'cornucopia', 'OBJECT'), ('Hebros', 'PERSON', 'resting_on', 'water urn', 'OBJECT')];1.0;1.0;1.0
Emperor Geta in military attire seated_on right on horse, wearing cuirass, fluttering paludamentum and boot, holding spear in right hand towards a captive in front of him seated_on left with Phrygian cap and bound arm behind back. Ground line. Border of dots.;[('Geta', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Geta', 'PERSON', 'wearing', 'paludamentum', 'OBJECT'), ('Geta', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Geta', 'PERSON', 'holding', 'spear', 'OBJECT')];[];0.0;0.0;0.0
"Nike standing left, wearing double chiton; holding wreath and branch.";[('Nike', 'PERSON', 'wearing', 'chiton', 'OBJECT'), ('Nike', 'PERSON', 'wearing', 'palm branch', 'OBJECT')];[('Nike', 'PERSON', 'holding', 'wreath', 'OBJECT'), ('Nike', 'PERSON', 'holding', 'branch', 'OBJECT')];0.0;0.0;0.0
Demeter seated_on left on cista mystica, holding corn and torch.;[('Demeter', 'PERSON', 'holding', 'corn', 'PLANT'), ('Demeter', 'PERSON', 'holding', 'torch', 'OBJECT')];[('Demeter', 'PERSON', 'holding', 'corn', 'PLANT'), ('Demeter', 'PERSON', 'holding', 'torch', 'OBJECT')];1.0;1.0;1.0
Wreath bust of Septimius Severus, right, wearing cuirass and paludamentum.;[('Septimius Severus', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Septimius Severus', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];[('Septimius Severus', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Septimius Severus', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];1.0;1.0;1.0
Veil Demeter seated_on left on basket, wearing corn wreath, holding two corn in right hand, leftresting_on on long torch.;[('Demeter', 'PERSON', 'seated_on', 'basket', 'OBJECT'), ('Demeter', 'PERSON', 'wearing', 'corn wreath', 'OBJECT'), ('Demeter', 'PERSON', 'holding', 'corn', 'PLANT'), ('Demeter', 'PERSON', 'resting_on', 'torch', 'OBJECT')];[('Demeter', 'PERSON', 'seated_on', 'basket', 'OBJECT'), ('Demeter', 'PERSON', 'wearing', 'corn wreath', 'OBJECT'), ('Demeter', 'PERSON', 'holding', 'corn', 'PLANT'), ('Demeter', 'PERSON', 'resting_on', 'torch', 'OBJECT')];1.0;1.0;1.0
